fingerprint_resets_at_utc,plan,events,files,first,last,min_pct,max_pct,delta_pct,tokens_total,tokens_input,tokens_cached_input,tokens_output,pct_per_100M_total_tokens,pct_per_1M_uncached_plus_output
2026-09-23T20:59Z,,136,1,2026-09-17T20:50:46.134Z,2026-09-17T21:33:53.106Z,50.0,59.0,9.0,15637291,15566067,14821888,71224,57.555,11.0375
2026-09-29T23:51Z,,15120,153,2026-09-22T23:51:46.580Z,2026-09-23T19:34:43.143Z,0.0,100.0,100.0,2005773551,2000988704,1961564416,4784847,4.986,2.262
2026-09-30T01:22Z,,1,1,2026-09-23T01:23:15.987Z,2026-09-23T01:23:15.987Z,0.0,0.0,0.0,243149,242364,242176,785,,
2026-09-30T01:23Z,,3,1,2026-09-23T01:23:26.192Z,2026-09-23T01:26:34.948Z,0.0,0.0,0.0,488230,486533,485120,1697,,
2026-09-30T01:26Z,,2,1,2026-09-23T01:26:52.579Z,2026-09-23T01:27:02.072Z,0.0,0.0,0.0,67704,67048,60672,656,,
2026-09-30T01:27Z,,5,1,2026-09-23T01:27:10.514Z,2026-09-23T01:28:11.710Z,0.0,0.0,0.0,227363,225699,211712,1664,,
2026-09-30T01:28Z,,4,1,2026-09-23T01:28:24.574Z,2026-09-23T01:29:24.491Z,0.0,0.0,0.0,213348,211570,194688,1778,,
2026-09-30T01:29Z,,1,1,2026-09-23T01:31:11.455Z,2026-09-23T01:31:11.455Z,0.0,0.0,0.0,70565,67641,63616,2924,,
2026-09-30T01:31Z,,1,1,2026-09-23T01:32:50.087Z,2026-09-23T01:32:50.087Z,0.0,0.0,0.0,73565,70634,67456,2931,,
2026-09-30T01:32Z,,1,1,2026-09-23T01:33:32.349Z,2026-09-23T01:33:32.349Z,0.0,0.0,0.0,74822,73589,70400,1233,,
2026-09-30T01:33Z,,2,1,2026-09-23T01:33:40.378Z,2026-09-23T01:34:06.439Z,0.0,0.0,0.0,151675,150852,148224,823,,
2026-09-30T01:34Z,,3,1,2026-09-23T01:34:30.471Z,2026-09-23T01:35:11.670Z,0.0,0.0,0.0,237632,236216,231552,1416,,
2026-09-30T01:35Z,,3,1,2026-09-23T01:35:34.623Z,2026-09-23T01:36:09.347Z,0.0,0.0,0.0,246978,245623,242432,1355,,
2026-09-30T01:36Z,,6,1,2026-09-23T01:36:17.017Z,2026-09-23T01:37:19.132Z,0.0,0.0,0.0,523367,522219,515456,1148,,
2026-09-30T01:37Z,,2,1,2026-09-23T01:37:57.452Z,2026-09-23T01:38:16.654Z,0.0,0.0,0.0,187104,186387,180608,717,,
2026-09-30T01:38Z,,1,1,2026-09-23T01:39:05.196Z,2026-09-23T01:39:05.196Z,0.0,0.0,0.0,96219,94791,93696,1428,,
2026-09-30T01:39Z,,5,1,2026-09-23T01:39:14.438Z,2026-09-23T01:40:31.009Z,0.0,0.0,0.0,492473,490536,482048,1937,,
2026-09-30T01:40Z,,4,1,2026-09-23T01:40:37.226Z,2026-09-23T01:41:12.351Z,0.0,0.0,0.0,417061,416306,413184,755,,
2026-09-30T01:41Z,,4,1,2026-09-23T01:41:25.574Z,2026-09-23T01:42:35.473Z,0.0,0.0,0.0,450418,448261,431360,2157,,
2026-09-30T01:42Z,,2,1,2026-09-23T01:42:42.296Z,2026-09-23T01:43:01.838Z,0.0,0.0,0.0,247598,246983,243072,615,,
2026-09-30T01:43Z,,6,1,2026-09-23T01:43:09.769Z,2026-09-23T01:43:59.833Z,0.0,0.0,0.0,768332,767205,761088,1127,,
2026-09-30T01:44Z,,3,1,2026-09-23T01:44:28.653Z,2026-09-23T01:45:18.078Z,0.0,0.0,0.0,406409,404783,390144,1626,,
2026-09-30T01:45Z,,2,1,2026-09-23T01:45:24.349Z,2026-09-23T01:46:32.643Z,0.0,0.0,0.0,298595,297363,291584,1232,,
2026-09-30T01:46Z,,1,1,2026-09-23T01:47:16.503Z,2026-09-23T01:47:16.503Z,0.0,0.0,0.0,153173,152932,148992,241,,
2026-09-30T01:47Z,,5,1,2026-09-23T01:47:27.220Z,2026-09-23T01:48:01.696Z,0.0,0.0,0.0,850914,850174,828544,740,,
2026-09-30T01:48Z,,4,1,2026-09-23T01:48:17.979Z,2026-09-23T01:49:06.855Z,0.0,0.0,0.0,698365,697493,695808,872,,
2026-09-30T01:49Z,,6,1,2026-09-23T01:49:19.758Z,2026-09-23T01:50:09.261Z,0.0,0.0,0.0,1130828,1129547,1112832,1281,,
2026-09-30T01:50Z,,4,1,2026-09-23T01:50:21.870Z,2026-09-23T01:51:12.959Z,0.0,0.0,0.0,774038,772795,768000,1243,,
2026-09-30T01:51Z,,2,1,2026-09-23T01:51:31.830Z,2026-09-23T01:52:16.655Z,0.0,0.0,0.0,401995,401522,389504,473,,
2026-09-30T01:52Z,,3,1,2026-09-23T01:52:23.661Z,2026-09-23T01:53:35.863Z,0.0,0.0,0.0,624427,623824,620288,603,,
2026-09-30T01:53Z,,2,1,2026-09-23T01:53:52.187Z,2026-09-23T01:54:17.249Z,0.0,0.0,0.0,421843,421118,418944,725,,
2026-09-30T01:54Z,,2,1,2026-09-23T01:54:26.572Z,2026-09-23T01:55:27.579Z,0.0,0.0,0.0,425656,424077,422272,1579,,
2026-09-30T01:55Z,,1,1,2026-09-23T01:57:21.986Z,2026-09-23T01:57:21.986Z,0.0,0.0,0.0,224015,220531,211968,3484,,
2026-09-30T01:57Z,,4,1,2026-09-23T01:57:35.314Z,2026-09-23T01:58:07.203Z,0.0,0.0,0.0,898791,897992,892928,799,,
2026-09-30T01:58Z,,4,1,2026-09-23T01:58:15.557Z,2026-09-23T01:59:04.057Z,0.0,0.0,0.0,904378,903244,900480,1134,,
2026-09-30T01:59Z,,4,1,2026-09-23T01:59:17.899Z,2026-09-23T02:00:09.930Z,0.0,0.0,0.0,914270,912831,910464,1439,,
2026-09-30T02:00Z,,2,1,2026-09-23T02:00:38.953Z,2026-09-23T02:01:29.306Z,0.0,0.0,0.0,459363,458834,457600,529,,
2026-09-30T02:01Z,,2,1,2026-09-23T02:01:41.036Z,2026-09-23T02:02:42.203Z,0.0,0.0,0.0,461687,459905,459136,1782,,
2026-09-30T02:02Z,,2,1,2026-09-23T02:02:54.409Z,2026-09-23T02:03:39.691Z,0.0,0.0,0.0,464320,463786,461312,534,,
2026-09-30T02:03Z,,2,1,2026-09-23T02:03:47.367Z,2026-09-23T02:04:05.673Z,0.0,0.0,0.0,465323,464873,464000,450,,
2026-09-30T02:04Z,,2,1,2026-09-23T02:04:28.933Z,2026-09-23T02:05:13.796Z,0.0,0.0,0.0,466458,466009,465024,449,,
2026-09-30T02:05Z,,2,1,2026-09-23T02:05:29.120Z,2026-09-23T02:06:22.636Z,0.0,0.0,0.0,467483,466895,466176,588,,
2026-09-30T02:06Z,,3,1,2026-09-23T02:06:38.023Z,2026-09-23T02:07:05.434Z,0.0,0.0,0.0,703276,702699,701184,577,,
2026-09-30T02:07Z,,3,1,2026-09-23T02:07:14.700Z,2026-09-23T02:08:08.305Z,0.0,0.0,0.0,711098,710749,706560,349,,
2026-09-30T02:08Z,,2,1,2026-09-23T02:10:41.451Z,2026-09-23T02:12:36.689Z,0.0,0.0,0.0,246723,242107,237952,4616,,
2026-09-30T02:12Z,,3,1,2026-09-23T02:12:48.200Z,2026-09-23T02:13:07.621Z,0.0,0.0,0.0,107960,107268,96256,692,,
2026-09-30T02:13Z,,1,1,2026-09-23T02:14:15.248Z,2026-09-23T02:14:15.248Z,0.0,0.0,0.0,42624,40590,38784,2034,,
2026-09-30T02:14Z,,2,1,2026-09-23T02:14:38.427Z,2026-09-23T02:15:19.786Z,0.0,0.0,0.0,88577,87171,82944,1406,,
2026-09-30T02:15Z,,3,1,2026-09-23T02:15:30.413Z,2026-09-23T02:16:03.266Z,0.0,0.0,0.0,142885,142248,135936,637,,
2026-09-30T02:16Z,,4,1,2026-09-23T02:16:15.951Z,2026-09-23T02:16:57.717Z,0.0,0.0,0.0,206743,205695,203136,1048,,
2026-09-30T02:17Z,,2,1,2026-09-23T02:17:35.181Z,2026-09-23T02:18:23.791Z,0.0,0.0,0.0,109344,108796,105600,548,,
2026-09-30T02:18Z,,1,1,2026-09-23T02:19:07.435Z,2026-09-23T02:19:07.435Z,0.0,0.0,0.0,67722,67404,54784,318,,
2026-09-30T02:19Z,,5,1,2026-09-23T02:19:20.050Z,2026-09-23T02:20:32.266Z,0.0,0.0,0.0,404222,402414,384128,1808,,
2026-09-30T02:20Z,,3,1,2026-09-23T02:20:41.208Z,2026-09-23T02:21:02.609Z,0.0,0.0,0.0,260385,259978,257024,407,,
2026-09-30T02:21Z,,3,1,2026-09-23T02:21:12.601Z,2026-09-23T02:22:13.424Z,0.0,0.0,0.0,267992,266338,262144,1654,,
2026-09-30T02:22Z,,4,1,2026-09-23T02:22:32.244Z,2026-09-23T02:23:08.376Z,0.0,0.0,0.0,376339,375507,371072,832,,
2026-09-30T02:23Z,,2,1,2026-09-23T02:23:16.052Z,2026-09-23T02:24:18.789Z,0.0,0.0,0.0,193428,191451,189312,1977,,
2026-09-30T02:24Z,,4,1,2026-09-23T02:24:29.064Z,2026-09-23T02:25:09.277Z,0.0,0.0,0.0,395958,394889,391552,1069,,
2026-09-30T02:25Z,,6,1,2026-09-23T02:25:16.916Z,2026-09-23T02:26:04.557Z,0.0,0.0,0.0,679720,678506,659200,1214,,
2026-09-30T02:26Z,,2,1,2026-09-23T02:26:20.505Z,2026-09-23T02:27:10.584Z,0.0,0.0,0.0,237856,236922,234752,934,,
2026-09-30T02:27Z,,2,1,2026-09-23T02:27:37.490Z,2026-09-23T02:28:16.765Z,0.0,0.0,0.0,275831,275571,250112,260,,
2026-09-30T02:28Z,,3,1,2026-09-23T02:28:23.748Z,2026-09-23T02:29:10.183Z,0.0,0.0,0.0,437096,436744,434304,352,,
2026-09-30T02:29Z,,2,1,2026-09-23T02:29:20.573Z,2026-09-23T02:30:02.765Z,0.0,0.0,0.0,294770,293712,292224,1058,,
2026-09-30T02:30Z,,5,1,2026-09-23T02:30:09.310Z,2026-09-23T02:31:08.734Z,0.0,0.0,0.0,744822,743594,739968,1228,,
2026-09-30T02:31Z,,3,1,2026-09-23T02:31:22.062Z,2026-09-23T02:32:43.501Z,0.0,0.0,0.0,453689,451599,449920,2090,,
2026-09-30T02:32Z,,2,1,2026-09-23T02:32:51.982Z,2026-09-23T02:33:04.434Z,0.0,0.0,0.0,306134,305809,303360,325,,
2026-09-30T02:33Z,,5,1,2026-09-23T02:33:15.183Z,2026-09-23T02:34:00.743Z,0.0,0.0,0.0,794180,793030,779264,1150,,
2026-09-30T02:34Z,,1,1,2026-09-23T02:35:03.424Z,2026-09-23T02:35:03.424Z,0.0,0.0,0.0,172125,170302,165632,1823,,
2026-09-30T02:35Z,,5,1,2026-09-23T02:35:19.370Z,2026-09-23T02:36:20.753Z,0.0,0.0,0.0,873440,871718,865024,1722,,
2026-09-30T02:36Z,,4,1,2026-09-23T02:36:28.820Z,2026-09-23T02:37:06.118Z,0.0,0.0,0.0,710684,709874,707584,810,,
2026-09-30T02:37Z,,4,1,2026-09-23T02:37:21.015Z,2026-09-23T02:38:10.619Z,0.0,0.0,0.0,716125,715033,712576,1092,,
2026-09-30T02:38Z,,3,1,2026-09-23T02:38:18.246Z,2026-09-23T02:39:12.078Z,0.0,0.0,0.0,540442,539870,538368,572,,
2026-09-30T02:39Z,,3,1,2026-09-23T02:39:17.431Z,2026-09-23T02:40:01.638Z,0.0,0.0,0.0,545587,545307,542592,280,,
2026-09-30T02:40Z,,3,1,2026-09-23T02:40:40.982Z,2026-09-23T02:41:35.425Z,0.0,0.0,0.0,554701,554178,550272,523,,
2026-09-30T02:41Z,,2,1,2026-09-23T02:41:50.745Z,2026-09-23T02:42:29.813Z,0.0,0.0,0.0,374189,373996,371712,193,,
2026-09-30T02:42Z,,2,1,2026-09-23T02:42:45.906Z,2026-09-23T02:43:27.593Z,0.0,0.0,0.0,377870,377578,375424,292,,
2026-09-30T02:43Z,,2,1,2026-09-23T02:43:47.801Z,2026-09-23T02:43:59.603Z,0.0,0.0,0.0,381673,381396,379136,277,,
2026-09-30T02:44Z,,2,1,2026-09-23T02:44:49.036Z,2026-09-23T02:45:09.083Z,0.0,0.0,0.0,384169,383877,382976,292,,
2026-09-30T02:45Z,,2,1,2026-09-23T02:45:34.727Z,2026-09-23T02:46:15.083Z,0.0,0.0,0.0,388781,388003,385408,778,,
2026-09-30T02:46Z,,2,1,2026-09-23T02:46:35.674Z,2026-09-23T02:47:15.809Z,0.0,0.0,0.0,395349,394176,388480,1173,,
2026-09-30T02:47Z,,4,1,2026-09-23T02:47:23.635Z,2026-09-23T02:48:02.680Z,0.0,0.0,0.0,813152,812085,804608,1067,,
2026-09-30T02:48Z,,3,1,2026-09-23T02:48:21.079Z,2026-09-23T02:49:09.116Z,0.0,0.0,0.0,631770,630307,624640,1463,,
2026-09-30T02:49Z,,2,1,2026-09-23T02:49:37.467Z,2026-09-23T02:51:30.817Z,0.0,0.0,0.0,223139,222483,211200,656,,
2026-09-30T02:51Z,,3,1,2026-09-23T02:51:47.202Z,2026-09-23T02:52:05.775Z,0.0,0.0,0.0,105910,105135,75776,775,,
2026-09-30T02:52Z,,4,1,2026-09-23T02:52:14.646Z,2026-09-23T02:53:05.861Z,0.0,0.0,0.0,216264,214666,195968,1598,,
2026-09-30T02:53Z,,2,1,2026-09-23T02:53:25.372Z,2026-09-23T02:56:23.308Z,0.0,0.0,0.0,123176,117211,115584,5965,,
2026-09-30T02:56Z,,3,1,2026-09-23T02:56:45.935Z,2026-09-23T02:57:15.897Z,0.0,0.0,0.0,207857,206506,193024,1351,,
2026-09-30T02:57Z,,2,1,2026-09-23T02:57:29.853Z,2026-09-23T02:58:54.514Z,0.0,0.0,0.0,148521,145572,144256,2949,,
2026-09-30T02:58Z,,1,1,2026-09-23T02:59:12.755Z,2026-09-23T02:59:12.755Z,0.0,0.0,0.0,76071,75592,72832,479,,
2026-09-30T02:59Z,,3,1,2026-09-23T02:59:20.722Z,2026-09-23T03:00:12.401Z,0.0,0.0,0.0,232002,230405,227840,1597,,
2026-09-30T03:00Z,,3,1,2026-09-23T03:00:29.280Z,2026-09-23T03:01:55.555Z,0.0,0.0,0.0,240216,237489,234240,2727,,
2026-09-30T03:01Z,,1,1,2026-09-23T03:02:07.282Z,2026-09-23T03:02:07.282Z,0.0,0.0,0.0,82922,82745,80256,177,,
2026-09-30T03:02Z,,4,1,2026-09-23T03:02:20.804Z,2026-09-23T03:03:35.513Z,0.0,0.0,0.0,336180,334973,332288,1207,,
2026-09-30T03:03Z,,1,1,2026-09-23T03:04:12.717Z,2026-09-23T03:04:12.717Z,0.0,0.0,0.0,95014,94858,84480,156,,
2026-09-30T03:04Z,,3,1,2026-09-23T03:04:18.379Z,2026-09-23T03:05:17.759Z,0.0,0.0,0.0,321130,320556,307584,574,,
2026-09-30T03:05Z,,2,1,2026-09-23T03:05:34.160Z,2026-09-23T03:06:14.245Z,0.0,0.0,0.0,216397,215803,214528,594,,
2026-09-30T03:06Z,,4,1,2026-09-23T03:06:27.876Z,2026-09-23T03:07:36.076Z,0.0,0.0,0.0,438028,437287,434560,741,,
2026-09-30T03:07Z,,2,1,2026-09-23T03:07:52.579Z,2026-09-23T03:08:11.160Z,0.0,0.0,0.0,226308,225788,220288,520,,
2026-09-30T03:08Z,,4,1,2026-09-23T03:08:19.043Z,2026-09-23T03:09:11.531Z,0.0,0.0,0.0,548482,546967,515712,1515,,
2026-09-30T03:09Z,,2,1,2026-09-23T03:09:56.819Z,2026-09-23T03:10:06.636Z,0.0,0.0,0.0,295861,295237,292480,624,,
2026-09-30T03:10Z,,2,1,2026-09-23T03:10:31.803Z,2026-09-23T03:11:09.970Z,0.0,0.0,0.0,297656,297341,296448,315,,
2026-09-30T03:11Z,,5,1,2026-09-23T03:11:17.388Z,2026-09-23T03:11:59.996Z,0.0,0.0,0.0,753212,752267,749056,945,,
2026-09-30T03:12Z,,5,1,2026-09-23T03:12:11.042Z,2026-09-23T03:13:07.881Z,0.0,0.0,0.0,763720,762406,759296,1314,,
2026-09-30T03:13Z,,2,1,2026-09-23T03:13:21.357Z,2026-09-23T03:14:09.401Z,0.0,0.0,0.0,308956,308403,306560,553,,
2026-09-30T03:14Z,,2,1,2026-09-23T03:14:26.369Z,2026-09-23T03:15:06.399Z,0.0,0.0,0.0,310883,310640,309504,243,,
2026-09-30T03:15Z,,3,1,2026-09-23T03:15:27.624Z,2026-09-23T03:16:22.672Z,0.0,0.0,0.0,469495,468965,466688,530,,
2026-09-30T03:16Z,,2,1,2026-09-23T03:16:43.942Z,2026-09-23T03:17:06.009Z,0.0,0.0,0.0,319648,319136,314240,512,,
2026-09-30T03:17Z,,2,1,2026-09-23T03:17:45.717Z,2026-09-23T03:18:06.937Z,0.0,0.0,0.0,324703,324460,323328,243,,
2026-09-30T03:18Z,,2,1,2026-09-23T03:18:51.159Z,2026-09-23T03:19:12.696Z,0.0,0.0,0.0,326073,325688,324608,385,,
2026-09-30T03:19Z,,1,1,2026-09-23T03:20:32.208Z,2026-09-23T03:20:32.208Z,0.0,0.0,0.0,165904,163524,162816,2380,,
2026-09-30T03:20Z,,2,1,2026-09-23T03:20:52.971Z,2026-09-23T03:21:01.669Z,0.0,0.0,0.0,333030,332412,329088,618,,
2026-09-30T03:21Z,,4,1,2026-09-23T03:21:09.066Z,2026-09-23T03:22:11.152Z,0.0,0.0,0.0,673745,672115,668928,1630,,
2026-09-30T03:22Z,,3,1,2026-09-23T03:22:22.222Z,2026-09-23T03:23:12.252Z,0.0,0.0,0.0,512645,511254,508032,1391,,
2026-09-30T03:23Z,,2,1,2026-09-23T03:23:35.641Z,2026-09-23T03:24:03.744Z,0.0,0.0,0.0,346958,346230,344192,728,,
2026-09-30T03:24Z,,2,1,2026-09-23T03:24:51.910Z,2026-09-23T03:25:13.636Z,0.0,0.0,0.0,350113,349712,347648,401,,
2026-09-30T03:25Z,,2,1,2026-09-23T03:25:52.260Z,2026-09-23T03:26:14.294Z,0.0,0.0,0.0,351233,351005,350080,228,,
2026-09-30T03:26Z,,2,1,2026-09-23T03:26:21.758Z,2026-09-23T03:27:03.251Z,0.0,0.0,0.0,352397,352044,351232,353,,
2026-09-30T03:27Z,,2,1,2026-09-23T03:27:27.431Z,2026-09-23T03:28:17.076Z,0.0,0.0,0.0,357339,356906,352128,433,,
2026-09-30T03:28Z,,2,1,2026-09-23T03:28:38.615Z,2026-09-23T03:29:24.300Z,0.0,0.0,0.0,362506,362175,361088,331,,
2026-09-30T03:29Z,,2,1,2026-09-23T03:29:46.714Z,2026-09-23T03:30:01.041Z,0.0,0.0,0.0,363648,363431,362368,217,,
2026-09-30T03:30Z,,2,1,2026-09-23T03:30:40.721Z,2026-09-23T03:31:03.784Z,0.0,0.0,0.0,366426,366183,364416,243,,
2026-09-30T03:31Z,,2,1,2026-09-23T03:31:57.178Z,2026-09-23T03:32:18.800Z,0.0,0.0,0.0,367478,367247,366336,231,,
2026-09-30T03:32Z,,1,1,2026-09-23T03:33:05.617Z,2026-09-23T03:33:05.617Z,0.0,0.0,0.0,184260,184025,183552,235,,
2026-09-30T03:33Z,,2,1,2026-09-23T03:33:29.473Z,2026-09-23T03:34:14.749Z,0.0,0.0,0.0,369201,368917,368000,284,,
2026-09-30T03:34Z,,2,1,2026-09-23T03:34:41.074Z,2026-09-23T03:35:20.574Z,0.0,0.0,0.0,370249,370016,369152,233,,
2026-09-30T03:35Z,,2,1,2026-09-23T03:35:41.991Z,2026-09-23T03:36:22.804Z,0.0,0.0,0.0,371168,370937,370176,231,,
2026-09-30T03:36Z,,2,1,2026-09-23T03:36:44.481Z,2026-09-23T03:37:25.524Z,0.0,0.0,0.0,372102,371820,370944,282,,
2026-09-30T03:37Z,,2,1,2026-09-23T03:37:46.584Z,2026-09-23T03:37:59.882Z,0.0,0.0,0.0,372981,372752,371968,229,,
2026-09-30T03:38Z,,2,1,2026-09-23T03:38:32.455Z,2026-09-23T03:39:00.345Z,0.0,0.0,0.0,380025,378587,374912,1438,,
2026-09-30T03:39Z,,3,1,2026-09-23T03:39:25.470Z,2026-09-23T03:40:07.269Z,0.0,0.0,0.0,575320,574038,571008,1282,,
2026-09-30T03:40Z,,3,1,2026-09-23T03:40:23.747Z,2026-09-23T03:41:16.078Z,0.0,0.0,0.0,591842,590218,578048,1624,,
2026-09-30T03:41Z,,4,1,2026-09-23T03:41:30.433Z,2026-09-23T03:42:03.332Z,0.0,0.0,0.0,828425,827985,820992,440,,
2026-09-30T03:42Z,,2,1,2026-09-23T03:42:23.042Z,2026-09-23T03:43:53.244Z,0.0,0.0,0.0,217908,217497,209920,411,,
2026-09-30T03:43Z,,1,1,2026-09-23T03:44:06.822Z,2026-09-23T03:44:06.822Z,0.0,0.0,0.0,32134,31817,10752,317,,
2026-09-30T03:44Z,,5,1,2026-09-23T03:44:17.168Z,2026-09-23T03:45:05.702Z,0.0,0.0,0.0,267869,266847,225792,1022,,
2026-09-30T03:45Z,,5,1,2026-09-23T03:45:15.656Z,2026-09-23T03:46:42.049Z,0.0,0.0,0.0,468638,466340,438144,2298,,
2026-09-30T03:46Z,,2,1,2026-09-23T03:46:51.835Z,2026-09-23T03:47:03.776Z,0.0,0.0,0.0,203801,203313,199680,488,,
2026-09-30T03:47Z,,3,1,2026-09-23T03:47:24.219Z,2026-09-23T03:48:11.658Z,0.0,0.0,0.0,310468,309581,308096,887,,
2026-09-30T03:48Z,,1,1,2026-09-23T03:49:04.571Z,2026-09-23T03:49:04.571Z,0.0,0.0,0.0,109469,108033,103296,1436,,
2026-09-30T03:49Z,,2,1,2026-09-23T03:49:47.311Z,2026-09-23T03:50:20.727Z,0.0,0.0,0.0,221532,220135,217216,1397,,
2026-09-30T03:50Z,,3,1,2026-09-23T03:50:35.241Z,2026-09-23T03:51:04.196Z,0.0,0.0,0.0,346313,345456,338688,857,,
2026-09-30T03:51Z,,4,1,2026-09-23T03:51:14.447Z,2026-09-23T03:52:14.816Z,0.0,0.0,0.0,475239,474292,470400,947,,
2026-09-30T03:52Z,,2,1,2026-09-23T03:52:55.061Z,2026-09-23T03:53:02.763Z,0.0,0.0,0.0,262757,261528,249856,1229,,
2026-09-30T03:53Z,,1,1,2026-09-23T03:54:27.006Z,2026-09-23T03:54:27.006Z,0.0,0.0,0.0,134107,131603,131200,2504,,
2026-09-30T03:54Z,,2,1,2026-09-23T03:54:37.711Z,2026-09-23T03:55:14.345Z,0.0,0.0,0.0,271597,270441,265472,1156,,
2026-09-30T03:55Z,,3,1,2026-09-23T03:55:27.977Z,2026-09-23T03:56:27.435Z,0.0,0.0,0.0,434167,432452,421632,1715,,
2026-09-30T03:56Z,,3,1,2026-09-23T03:56:38.344Z,2026-09-23T03:57:13.121Z,0.0,0.0,0.0,446492,445551,442752,941,,
2026-09-30T03:57Z,,1,1,2026-09-23T03:57:59.014Z,2026-09-23T03:57:59.014Z,0.0,0.0,0.0,149849,149475,148864,374,,
2026-09-30T03:58Z,,3,1,2026-09-23T03:58:25.486Z,2026-09-23T04:00:13.897Z,0.0,0.0,0.0,486437,483745,466048,2692,,
2026-09-30T04:00Z,,2,1,2026-09-23T04:00:49.564Z,2026-09-23T04:01:26.917Z,0.0,0.0,0.0,343398,343230,337664,168,,
2026-09-30T04:01Z,,1,1,2026-09-23T04:02:08.393Z,2026-09-23T04:02:08.393Z,0.0,0.0,0.0,172242,172086,171648,156,,
2026-09-30T04:02Z,,2,1,2026-09-23T04:02:13.349Z,2026-09-23T04:03:08.048Z,0.0,0.0,0.0,346026,345307,344320,719,,
2026-09-30T04:03Z,,3,1,2026-09-23T04:03:43.352Z,2026-09-23T04:04:13.489Z,0.0,0.0,0.0,538701,538403,530560,298,,
2026-09-30T04:04Z,,3,1,2026-09-23T04:04:34.904Z,2026-09-23T04:05:03.330Z,0.0,0.0,0.0,544314,543579,540288,735,,
2026-09-30T04:05Z,,3,1,2026-09-23T04:05:09.173Z,2026-09-23T04:06:09.644Z,0.0,0.0,0.0,550189,549654,548352,535,,
2026-09-30T04:06Z,,2,1,2026-09-23T04:06:44.170Z,2026-09-23T04:07:24.225Z,0.0,0.0,0.0,368151,367970,366976,181,,
2026-09-30T04:07Z,,1,1,2026-09-23T04:08:00.077Z,2026-09-23T04:08:00.077Z,0.0,0.0,0.0,184341,184284,183936,57,,
2026-09-30T04:08Z,,2,1,2026-09-23T04:08:37.737Z,2026-09-23T04:09:16.346Z,0.0,0.0,0.0,369122,368975,368256,147,,
2026-09-30T04:09Z,,2,1,2026-09-23T04:09:25.967Z,2026-09-23T04:10:01.982Z,0.0,0.0,0.0,369844,369609,368896,235,,
2026-09-30T04:10Z,,2,1,2026-09-23T04:10:37.673Z,2026-09-23T04:11:12.397Z,0.0,0.0,0.0,370369,370227,369536,142,,
2026-09-30T04:11Z,,3,1,2026-09-23T04:11:23.707Z,2026-09-23T04:12:17.401Z,0.0,0.0,0.0,561995,561704,557824,291,,
2026-09-30T04:12Z,,3,1,2026-09-23T04:12:33.768Z,2026-09-23T04:13:33.645Z,0.0,0.0,0.0,572948,571126,567680,1822,,
2026-09-30T04:13Z,,2,1,2026-09-23T04:13:44.318Z,2026-09-23T04:14:10.091Z,0.0,0.0,0.0,386279,385522,383616,757,,
2026-09-30T04:14Z,,2,1,2026-09-23T04:14:46.421Z,2026-09-23T04:15:23.283Z,0.0,0.0,0.0,403909,401955,393088,1954,,
2026-09-30T04:15Z,,1,1,2026-09-23T04:16:05.864Z,2026-09-23T04:16:05.864Z,0.0,0.0,0.0,203749,202523,201216,1226,,
2026-09-30T04:16Z,,1,1,2026-09-23T04:17:13.265Z,2026-09-23T04:17:13.265Z,0.0,0.0,0.0,205761,203773,202368,1988,,
2026-09-30T04:17Z,,5,1,2026-09-23T04:17:21.637Z,2026-09-23T04:18:17.614Z,0.0,0.0,0.0,1034398,1033027,1028352,1371,,
2026-09-30T04:18Z,,4,1,2026-09-23T04:18:31.955Z,2026-09-23T04:19:11.586Z,0.0,0.0,0.0,837902,836640,833664,1262,,
2026-09-30T04:19Z,,3,1,2026-09-23T04:19:26.985Z,2026-09-23T04:19:59.488Z,0.0,0.0,0.0,634132,633106,630912,1026,,
2026-09-30T04:20Z,,4,1,2026-09-23T04:20:07.576Z,2026-09-23T04:21:06.058Z,0.0,0.0,0.0,860178,859385,853760,793,,
2026-09-30T04:21Z,,4,1,2026-09-23T04:21:30.722Z,2026-09-23T04:22:01.999Z,0.0,0.0,0.0,873991,872676,868736,1315,,
2026-09-30T04:22Z,,8,1,2026-09-23T04:22:14.983Z,2026-09-23T04:23:56.625Z,0.0,0.0,0.0,1561640,1560897,1553536,743,,
2026-09-30T04:23Z,,1,1,2026-09-23T04:24:07.950Z,2026-09-23T04:24:07.950Z,0.0,0.0,0.0,30431,30180,10752,251,,
2026-09-30T04:24Z,,8,1,2026-09-23T04:24:14.891Z,2026-09-23T04:25:05.919Z,0.0,0.0,0.0,269036,268171,260352,865,,
2026-09-30T04:25Z,,8,1,2026-09-23T04:25:11.487Z,2026-09-23T04:26:08.647Z,0.0,0.0,0.0,319059,318119,310400,940,,
2026-09-30T04:26Z,,8,1,2026-09-23T04:26:13.647Z,2026-09-23T04:27:02.178Z,0.0,0.0,0.0,369490,368743,360832,747,,
2026-09-30T04:27Z,,10,1,2026-09-23T04:27:07.345Z,2026-09-23T04:28:05.108Z,0.0,0.0,0.0,531066,530169,520960,897,,
2026-09-30T04:28Z,,8,1,2026-09-23T04:28:11.830Z,2026-09-23T04:29:03.714Z,0.0,0.0,0.0,480038,479328,471552,710,,
2026-09-30T04:29Z,,9,1,2026-09-23T04:29:09.219Z,2026-09-23T04:30:01.287Z,0.0,0.0,0.0,598341,597600,589568,741,,
