block_id,endpoint,tick,scheduled,start,end,outcome,secs
b6,L2,36,473525.707927,473525.801644,473525.844729,met,0.001217
b6,L1,54,473525.708439,473525.815223,473525.861919,met,0.003334
b6,L1,55,473527.708439,473527.858090,473527.904369,met,0.001837
b6,L2,37,473528.707927,473528.817200,473528.861146,met,0.000891
b6,L1,56,473529.708439,473529.867799,473529.913889,met,0.003256
b6,L1,57,473531.708439,473531.869347,473531.917269,met,0.003635
b6,L2,38,473531.707927,473531.910798,473531.957240,met,0.001146
b6,L1,58,473533.708439,473533.829535,473533.875726,met,0.001563
b6,L2,39,473534.707927,473534.918735,473534.962132,met,0.000859
b6,L1,59,473535.708439,473535.926801,473535.976848,met,0.002927
b6,L1,60,473537.708439,473537.918752,473537.983163,met,0.002528
b6,L2,40,473537.707927,473537.924238,473537.983315,met,0.001213
b6,L1,61,473539.708439,473539.935809,473540.001912,met,0.018679
b6,L2,41,473540.707927,473540.816822,473540.858791,met,0.000896
b6,L1,62,473541.708439,473541.877302,473541.920117,met,0.001728
b6,L2,42,473543.707927,473543.800470,473543.939477,met,0.089521
b6,L1,63,473543.708439,473543.800379,473543.940104,met,0.089253
b6,L1,64,473545.708439,473545.945010,473546.607175,missed,0.560205
b6,L2,43,473546.707927,473546.940912,473547.887710,met,0.867611
b6,L1,65,473547.708439,473547.953556,473547.998492,met,0.001032
b6,L1,66,473549.708439,473549.831946,473549.886491,met,0.006863
b6,L2,44,473549.707927,473549.924120,473549.971751,met,0.001432
b6,L1,67,473551.708439,473551.935393,473551.980379,met,0.003154
b6,L2,45,473552.707927,473552.877995,473552.920497,met,0.000855
b6,L1,68,473553.708439,473553.911994,473553.999068,met,0.005604
b6,L2,46,473555.707927,473555.920848,473555.975501,met,0.001237
b6,L1,69,473555.708439,473555.923884,473555.975739,met,0.001956
b6,L1,70,473557.708439,473557.840152,473557.919245,met,0.032503
b6,L2,47,473558.707927,473558.903512,473558.966736,met,0.018478
b6,L1,71,473559.708439,473559.907478,473559.953403,met,0.001999
b6,L2,48,473561.707927,473561.860706,473561.925482,met,0.022596
b6,L1,72,473561.708439,473561.865971,473561.925462,met,0.018966
b6,L1,73,473563.708439,473563.929449,473563.972774,met,0.001702
b6,L2,49,473564.707927,473564.916052,473564.961106,met,0.000892
b6,L1,74,473565.708439,473565.829355,473565.883086,met,0.004719
b6,L2,50,473567.707927,473567.784588,473567.828325,met,0.001058
b6,L1,75,473567.708439,473567.789185,473567.833896,met,0.002691
b6,L1,76,473569.708439,473569.897646,473569.941446,met,0.001929
b6,L2,51,473570.707927,473570.774876,473570.822277,met,0.000979
b6,L1,77,473571.708439,473571.854956,473571.902516,met,0.001824
b6,L2,52,473573.707927,473573.858976,473573.910862,met,0.001797
b6,L1,78,473573.708439,473573.858918,473573.913152,met,0.004485
b6,L1,79,473575.708439,473575.842737,473575.886685,met,0.001326
b6,L2,53,473576.707927,473576.803496,473576.845508,met,0.000904
b6,L1,80,473577.708439,473577.788289,473578.504502,missed,0.648016
b6,L1,81,473579.708439,473579.846420,473579.919989,met,0.023820
b6,L2,54,473579.707927,473579.916367,473579.970570,met,0.001083
b6,L1,82,473581.708439,473581.802786,473581.846265,met,0.001823
b6,L2,55,473582.707927,473582.891704,473582.937955,met,0.002060
b6,L1,83,473583.708439,473583.779610,473583.825283,met,0.003253
b6,L1,84,473585.708439,473585.778081,473585.826518,met,0.005388
b6,L2,56,473585.707927,473585.860742,473585.931832,met,0.029328
b6,L1,85,473587.708439,473587.810675,473587.852833,met,0.001445
b6,L2,57,473588.707927,473588.860447,473588.969932,met,0.065721
b6,L1,86,473589.708439,473589.929221,473589.976880,met,0.003354
b6,L2,58,473591.707927,473591.822347,473591.867274,met,0.001582
b6,L1,87,473591.708439,473591.909325,473591.954275,met,0.001643
b6,L1,88,473593.708439,473593.806939,473593.850789,met,0.001260
b6,L2,59,473594.707927,473594.847425,473594.892585,met,0.001556
b6,L1,89,473595.708439,473595.920894,473595.966751,met,0.001860
b6,L2,60,473597.707927,473597.898706,473597.951048,met,0.002189
b6,L1,90,473597.708439,473597.898804,473597.951035,met,0.001728
b6,L1,91,473599.708439,473599.917018,473599.966945,met,0.001883
b6,L2,61,473600.707927,473600.808938,473600.853123,met,0.001170
b6,L1,92,473601.708439,473601.860562,473601.947856,met,0.043280
b6,L2,62,473603.707927,473603.925590,473604.034348,met,0.053799
b6,L1,93,473603.708439,473603.925570,473604.034925,met,0.055574
b6,L1,94,473605.708439,473605.904747,473605.953669,met,0.000894
b6,L2,63,473606.707927,473606.929412,473606.984631,met,0.001015
b6,L1,95,473607.708439,473607.886605,473607.958857,met,0.027233
b6,L2,64,473609.707927,473609.788752,473610.259566,met,0.410836
b6,L1,96,473609.708439,473609.865980,473610.260102,met,0.335724
b6,L1,97,473611.708439,473611.911979,473611.956382,met,0.001948
b6,L2,65,473612.707927,473612.899531,473612.945109,met,0.001192
b6,L1,98,473613.708439,473613.790856,473613.835946,met,0.003254
b6,L2,66,473615.707927,473615.774036,473615.821953,met,0.001621
b6,L1,99,473615.708439,473615.856688,473615.903298,met,0.003409
b6,L1,100,473617.708439,473617.863256,473617.908275,met,0.003010
b6,L2,67,473618.707927,473618.929377,473618.973431,met,0.001572
b6,L1,101,473619.708439,473619.803055,473619.850286,met,0.005726
b6,L2,68,473621.707927,473621.778195,473621.820289,met,0.000886
b6,L1,102,473621.708439,473621.898396,473621.942434,met,0.003170
b6,L1,103,473623.708439,473623.848357,473623.893233,met,0.002736
b6,L2,69,473624.707927,473624.915513,473624.965403,met,0.001229
b6,L1,104,473625.708439,473625.877278,473625.922543,met,0.002976
b6,L2,70,473627.707927,473627.853169,473627.911701,met,0.001232
b6,L1,105,473627.708439,473627.872269,473627.930310,met,0.001298
b6,L1,106,473629.708439,473629.877287,473629.922955,met,0.002747
b6,L2,71,473630.707927,473630.934083,473630.984196,met,0.001269
b6,L1,107,473631.708439,473631.785834,473631.833164,met,0.004491
b6,L2,72,473633.707927,473633.795698,473633.849680,met,0.001194
b6,L1,108,473633.708439,473633.795757,473633.849727,met,0.001869
b6,L1,109,473635.708439,473635.794733,473635.840255,met,0.002936
b6,L2,73,473636.707927,473636.863834,473636.906459,met,0.001184
b6,L1,110,473637.708439,473637.791645,473638.210747,met,0.359335
b6,L1,111,473639.708439,473639.787591,473639.837523,met,0.003328
b6,L2,74,473639.707927,473639.796899,473639.847946,met,0.001165
b6,L1,112,473641.708439,473641.862775,473641.914394,met,0.005167
b6,L2,75,473642.707927,473642.792979,473642.840226,met,0.001062
b6,L1,113,473643.708439,473643.786949,473643.831829,met,0.001302
b6,L1,114,473645.708439,473645.790376,473645.843180,met,0.001503
b6,L2,76,473645.707927,473645.797983,473645.848737,met,0.001211
b6,L1,115,473647.708439,473647.851800,473647.908542,met,0.003181
b6,L2,77,473648.707927,473648.830027,473648.875726,met,0.001252
b6,L1,116,473649.708439,473649.913263,473649.967818,met,0.001788
b6,L1,117,473651.708439,473651.787776,473651.833400,met,0.002896
b6,L2,78,473651.707927,473651.801204,473651.843669,met,0.001195
b6,L1,118,473653.708439,473653.782043,473653.827230,met,0.001861
b6,L2,79,473654.707927,473654.789124,473654.835207,met,0.001234
b6,L1,119,473655.708439,473655.840014,473655.884423,met,0.001296
b6,L1,120,473657.708439,473657.798933,473657.851240,met,0.003184
b6,L2,80,473657.707927,473657.831588,473657.880516,met,0.001158
b6,L1,121,473659.708439,473659.790352,473659.837377,met,0.001699
b6,L2,81,473660.707927,473660.789809,473660.837013,met,0.001160
b6,L1,122,473661.708439,473661.849053,473661.905117,met,0.003331
b6,L2,82,473663.707927,473663.827803,473663.882167,met,0.005274
b6,L1,123,473663.708439,473663.827821,473663.882298,met,0.004498
b6,L1,124,473665.708439,473665.811469,473665.857076,met,0.001716
b6,L2,83,473666.707927,473666.827022,473666.881277,met,0.001016
b6,L1,125,473667.708439,473667.780261,473667.832643,met,0.003497
b6,L2,84,473669.707927,473669.858291,473669.904541,met,0.001057
b6,L1,126,473669.708439,473669.852864,473669.904546,met,0.003125
b6,L1,127,473671.708439,473671.858911,473672.497684,missed,0.571547
b6,L2,85,473672.707927,473672.821959,473672.915756,met,0.046792
b6,L1,128,473673.708439,473673.853958,473673.907377,met,0.002176
b6,L1,129,473675.708439,473675.788585,473675.936013,met,0.103797
b6,L2,86,473675.707927,473675.834375,473675.936586,met,0.059080
b6,L1,130,473677.708439,473677.863748,473677.915720,met,0.002745
b6,L2,87,473678.707927,473678.807777,473678.964090,met,0.101397
b6,L1,131,473679.708439,473679.789881,473679.836752,met,0.003974
b6,L2,88,473681.707927,473681.780112,473681.824243,met,0.001184
b6,L1,132,473681.708439,473681.819226,473681.893090,met,0.029169
b6,L1,133,473683.708439,473683.822075,473683.884657,met,0.018837
b6,L2,89,473684.707927,473684.807731,473684.892960,met,0.036936
b6,L1,134,473685.708439,473685.807130,473685.886654,met,0.036258
b6,L1,135,473687.708439,473687.780778,473687.887540,met,0.056367
b6,L2,90,473687.707927,473687.795269,473687.887947,met,0.042895
b6,L1,136,473689.708439,473689.797288,473689.844385,met,0.003304
b6,L2,91,473690.707927,473690.826005,473690.955759,met,0.082175
b6,L1,137,473691.708439,473691.838181,473691.893154,met,0.009141
b6,L1,138,473693.708439,473693.789722,473693.837033,met,0.003051
b6,L2,92,473693.707927,473693.817012,473693.957435,met,0.098022
b6,L1,139,473695.708439,473695.841406,473695.891520,met,0.005259
b6,L2,93,473696.707927,473696.799742,473696.845174,met,0.001145
b6,L1,140,473697.708439,473697.821799,473697.883169,met,0.016191
b6,L2,94,473699.707927,473699.796487,473699.842564,met,0.001138
b6,L1,141,473699.708439,473699.817972,473699.965378,met,0.102908
b6,L1,142,473701.708439,473701.822638,473701.899129,met,0.032152
b6,L1,143,473703.708439,473703.790044,473703.946477,met,0.104818
b6,L2,95,473702.707927,473702.846128,473703.946696,met,1.047834
b6,L1,144,473705.708439,473705.815276,473705.899740,met,0.038759
b6,L2,96,473705.707927,473705.819577,473705.899618,met,0.038019
b6,L1,145,473707.708439,473707.797251,473707.844875,met,0.003130
b6,L2,97,473708.707927,473708.788480,473708.844044,met,0.010491
b6,L1,146,473709.708439,473709.805241,473709.889937,met,0.041008
b6,L2,98,473711.707927,473711.801745,473711.896071,met,0.042138
b6,L1,147,473711.708439,473711.801728,473711.896071,met,0.042116
b6,L1,148,473713.708439,473713.861476,473713.906887,met,0.002093
b6,L2,99,473714.707927,473714.831669,473714.900172,met,0.025261
b6,L1,149,473715.708439,473715.790282,473715.839061,met,0.003012
b7,L2,0,473716.255508,473716.321724,473716.373984,met,0.001165
b7,L1,0,473716.255583,473716.321658,473716.374435,met,0.001848
b7,L1,1,473718.255583,473718.399391,473718.447847,met,0.001673
b7,L2,1,473719.255508,473719.381188,473719.426569,met,0.001522
b7,L1,2,473720.255583,473720.332015,473720.378257,met,0.003511
b7,L2,2,473722.255508,473722.351701,473722.393023,met,0.000949
b7,L1,3,473722.255583,473722.392452,473722.443048,met,0.002974
b7,L1,4,473724.255583,473724.371579,473724.418896,met,0.004161
b7,L2,3,473725.255508,473725.377214,473725.421524,met,0.001394
b7,L1,5,473726.255583,473726.385296,473726.431713,met,0.003309
b7,L2,4,473728.255508,473728.333510,473728.377225,met,0.001252
b7,L1,6,473728.255583,473728.385100,473728.429459,met,0.001398
b7,L1,7,473730.255583,473730.331778,473730.375471,met,0.002898
b7,L2,5,473731.255508,473731.369274,473731.411798,met,0.001112
b7,L1,8,473732.255583,473732.339464,473732.382212,met,0.003018
b7,L2,6,473734.255508,473734.378506,473734.875458,met,0.437935
b7,L1,9,473734.255583,473734.355350,473734.875445,met,0.456363
b7,L1,10,473736.255583,473736.407141,473736.451907,met,0.001874
b7,L2,7,473737.255508,473737.368353,473737.412664,met,0.001382
b7,L1,11,473738.255583,473738.371285,473738.418199,met,0.004379
b7,L1,12,473740.255583,473740.335534,473740.383374,met,0.003499
b7,L2,8,473740.255508,473740.377679,473740.424624,met,0.001092
b7,L1,13,473742.255583,473742.341603,473742.389345,met,0.003909
b7,L2,9,473743.255508,473743.350810,473743.397216,met,0.001396
b7,L1,14,473744.255583,473744.358338,473744.405643,met,0.002838
b7,L1,15,473746.255583,473746.385462,473746.435890,met,0.004508
b7,L2,10,473746.255508,473746.392704,473746.437105,met,0.001432
b7,L1,16,473748.255583,473748.360163,473748.408783,met,0.004224
b7,L2,11,473749.255508,473749.407345,473749.451696,met,0.001230
b7,L1,17,473750.255583,473750.335168,473750.382093,met,0.003407
b7,L1,18,473752.255583,473752.342529,473752.392701,met,0.001455
b7,L2,12,473752.255508,473752.344516,473752.392839,met,0.002152
b7,L1,19,473754.255583,473754.341466,473754.387309,met,0.002809
b7,L2,13,473755.255508,473755.338166,473755.380009,met,0.001091
b7,L1,20,473756.255583,473756.399763,473756.443551,met,0.002865
b7,L2,14,473758.255508,473758.328789,473758.370244,met,0.001224
b7,L1,21,473758.255583,473758.326934,473758.370140,met,0.001832
b7,L1,22,473760.255583,473760.339479,473760.383192,met,0.002843
b7,L2,15,473761.255508,473761.348187,473761.390924,met,0.001208
b7,L1,23,473762.255583,473762.333776,473762.378723,met,0.001829
b7,L1,24,473764.255583,473764.361675,473764.408273,met,0.001423
b7,L2,16,473764.255508,473764.357469,473764.408397,met,0.001913
b7,L1,25,473766.255583,473766.363248,473766.491277,met,0.079156
b7,L2,17,473767.255508,473767.375454,473767.426617,met,0.006491
b7,L1,26,473768.255583,473768.373415,473768.438676,met,0.022561
b7,L1,27,473770.255583,473770.348340,473770.395346,met,0.003564
b7,L2,18,473770.255508,473770.368699,473770.442196,met,0.029525
b7,L1,28,473772.255583,473772.357918,473772.402783,met,0.002888
b7,L2,19,473773.255508,473773.349167,473773.394102,met,0.001173
b7,L1,29,473774.255583,473774.320823,473774.365925,met,0.003709
b7,L2,20,473776.255508,473776.387205,473776.446205,met,0.010848
b7,L1,30,473776.255583,473776.392160,473776.446273,met,0.009505
b7,L1,31,473778.255583,473778.386871,473778.463969,met,0.032708
b7,L2,21,473779.255508,473779.375337,473779.459662,met,0.039962
b7,L1,32,473780.255583,473780.370050,473780.413564,met,0.001270
b7,L1,33,473782.255583,473782.321168,473782.377075,met,0.002937
b7,L2,22,473782.255508,473782.389655,473782.468156,met,0.028294
b7,L1,34,473784.255583,473784.405938,473784.451094,met,0.003097
b7,L2,23,473785.255508,473785.327546,473785.368474,met,0.001263
b7,L1,35,473786.255583,473786.339199,473786.390061,met,0.002917
b7,L1,36,473788.255583,473788.355590,473788.437097,met,0.003273
b7,L2,24,473788.255508,473788.399314,473788.473411,met,0.001484
b7,L1,37,473790.255583,473790.378188,473790.424553,met,0.001314
b7,L2,25,473791.255508,473791.334310,473791.387022,met,0.007732
b7,L1,38,473792.255583,473792.392592,473792.436754,met,0.003072
b7,L2,26,473794.255508,473794.333713,473794.393496,met,0.001458
b7,L1,39,473794.255583,473794.393962,473794.447564,met,0.002421
b7,L1,40,473796.255583,473796.331785,473796.915610,missed,0.522361
b7,L2,27,473797.255508,473797.357771,473797.765169,met,0.347948
b7,L1,41,473798.255583,473798.381957,473798.432155,met,0.001331
b7,L1,42,473800.255583,473800.344577,473800.398069,met,0.001328
b7,L2,28,473800.255508,473800.358322,473800.411821,met,0.001400
b7,L1,43,473802.255583,473802.341892,473802.390289,met,0.003079
b7,L2,29,473803.255508,473803.398350,473803.446150,met,0.001150
b7,L1,44,473804.255583,473804.373234,473804.417854,met,0.003059
b7,L2,30,473806.255508,473806.334166,473806.382811,met,0.001180
b7,L1,45,473806.255583,473806.334165,473806.382852,met,0.001986
b7,L1,46,473808.255583,473808.392020,473808.438211,met,0.002735
b7,L2,31,473809.255508,473809.366745,473809.409988,met,0.001175
b7,L1,47,473810.255583,473810.337124,473810.382828,met,0.002964
b7,L1,48,473812.255583,473812.355408,473812.398516,met,0.001302
b7,L2,32,473812.255508,473812.382190,473812.426118,met,0.001145
b7,L1,49,473814.255583,473814.383778,473814.428668,met,0.003090
b7,L2,33,473815.255508,473815.339502,473815.378494,met,0.001195
b7,L1,50,473816.255583,473816.332794,473816.376411,met,0.002993
b7,L1,51,473818.255583,473818.366616,473818.415313,met,0.004396
b7,L2,34,473818.255508,473818.378462,473818.421066,met,0.001155
b7,L1,52,473820.255583,473820.376754,473820.422249,met,0.003241
b7,L2,35,473821.255508,473821.358890,473821.407022,met,0.001213
b7,L1,53,473822.255583,473822.384861,473822.432552,met,0.002544
b7,L2,36,473824.255508,473824.341386,473824.388243,met,0.001161
b7,L1,54,473824.255583,473824.388237,473824.438125,met,0.003452
b7,L1,55,473826.255583,473826.333851,473826.379774,met,0.002707
b7,L2,37,473827.255508,473827.388318,473827.432560,met,0.001176
b7,L1,56,473828.255583,473828.393126,473828.653808,met,0.202108
b7,L1,57,473830.255583,473830.389006,473830.435150,met,0.004811
b7,L2,38,473830.255508,473830.376604,473830.435058,met,0.012296
b7,L1,58,473832.255583,473832.401072,473832.446554,met,0.003306
b7,L2,39,473833.255508,473833.401546,473833.447007,met,0.001220
b7,L1,59,473834.255583,473834.392022,473834.437216,met,0.003053
b7,L2,40,473836.255508,473836.349897,473836.400399,met,0.003394
b7,L1,60,473836.255583,473836.350279,473836.400479,met,0.002889
b7,L1,61,473838.255583,473838.331984,473838.376950,met,0.003231
b7,L2,41,473839.255508,473839.402886,473839.447622,met,0.001198
b7,L1,62,473840.255583,473840.333795,473840.380253,met,0.003688
b7,L2,42,473842.255508,473842.329744,473842.375003,met,0.001149
b7,L1,63,473842.255583,473842.326340,473842.375069,met,0.003701
b7,L1,64,473844.255583,473844.404439,473844.629916,met,0.161268
b7,L2,43,473845.255508,473845.358334,473845.402737,met,0.001051
b7,L1,65,473846.255583,473846.342202,473846.389450,met,0.005248
b7,L1,66,473848.255583,473848.351825,473848.404208,met,0.002517
b7,L2,44,473848.255508,473848.351763,473848.404300,met,0.002648
b7,L1,67,473850.255583,473850.366295,473850.424100,met,0.004267
b7,L2,45,473851.255508,473851.367233,473851.410418,met,0.000900
b7,L1,68,473852.255583,473852.358173,473852.402193,met,0.002954
b7,L1,69,473854.255583,473854.322755,473854.367633,met,0.003586
b7,L2,46,473854.255508,473854.344710,473854.388482,met,0.001193
b7,L1,70,473856.255583,473856.380306,473856.423038,met,0.003380
b7,L2,47,473857.255508,473857.333822,473857.374418,met,0.001065
b7,L1,71,473858.255583,473858.325538,473858.367271,met,0.001300
b7,L2,48,473860.255508,473860.350942,473860.400478,met,0.000950
b7,L1,72,473860.255583,473860.350580,473860.400404,met,0.002456
b7,L1,73,473862.255583,473862.350469,473862.390520,met,0.001284
b7,L2,49,473863.255508,473863.350533,473863.394572,met,0.001187
b7,L1,74,473864.255583,473864.350270,473864.395821,met,0.002990
b7,L2,50,473866.255508,473866.333620,473866.377611,met,0.001437
b7,L1,75,473866.255583,473866.361923,473866.407795,met,0.003335
b7,L1,76,473868.255583,473868.368754,473868.410763,met,0.001248
b7,L2,51,473869.255508,473869.383007,473869.425802,met,0.001117
b7,L1,77,473870.255583,473870.372167,473870.417202,met,0.003231
b7,L1,78,473872.255583,473872.350668,473872.396160,met,0.003227
b7,L2,52,473872.255508,473872.358277,473872.399833,met,0.001153
b7,L1,79,473874.255583,473874.392783,473874.436153,met,0.001715
b7,L2,53,473875.255508,473875.350110,473875.392780,met,0.001143
b7,L1,80,473876.255583,473876.325264,473876.369592,met,0.002899
b7,L2,54,473878.255508,473878.325904,473878.373881,met,0.001207
b7,L1,81,473878.255583,473878.325886,473878.375903,met,0.003951
b7,L1,82,473880.255583,473880.334337,473880.378500,met,0.003377
b7,L2,55,473881.255508,473881.370500,473881.415055,met,0.001508
b7,L1,83,473882.255583,473882.325437,473882.367897,met,0.002830
b7,L2,56,473884.255508,473884.327055,473884.368938,met,0.001150
b7,L1,84,473884.255583,473884.330558,473884.374902,met,0.002264
b7,L1,85,473886.255583,473886.334920,473886.381174,met,0.003126
b7,L2,57,473887.255508,473887.397252,473887.438928,met,0.001240
b7,L1,86,473888.255583,473888.336149,473888.379790,met,0.002940
b7,L1,87,473890.255583,473890.376181,473890.965442,missed,0.522702
b7,L2,58,473890.255508,473890.380481,473891.250820,met,0.813169
b7,L1,88,473892.255583,473892.382222,473892.428724,met,0.001726
b7,L2,59,473893.255508,473893.334513,473893.376376,met,0.001079
b7,L1,89,473894.255583,473894.336043,473894.380128,met,0.002271
b7,L2,60,473896.255508,473896.325753,473896.370318,met,0.001126
b7,L1,90,473896.255583,473896.329315,473896.370904,met,0.003048
b7,L1,91,473898.255583,473898.335919,473898.380629,met,0.002670
b7,L2,61,473899.255508,473899.334104,473899.376150,met,0.001114
b7,L1,92,473900.255583,473900.384969,473900.431014,met,0.003244
b7,L1,93,473902.255583,473902.351723,473902.395822,met,0.002919
b7,L2,62,473902.255508,473902.364551,473902.406361,met,0.001037
b7,L1,94,473904.255583,473904.334518,473904.378514,met,0.003062
b7,L2,63,473905.255508,473905.341135,473905.400678,met,0.001258
b7,L1,95,473906.255583,473906.351684,473906.399896,met,0.001947
b7,L2,64,473908.255508,473908.381330,473908.433944,met,0.001121
b7,L1,96,473908.255583,473908.381281,473908.434503,met,0.002066
b7,L1,97,473910.255583,473910.410687,473910.456200,met,0.003015
b7,L2,65,473911.255508,473911.360954,473911.406293,met,0.000868
b7,L1,98,473912.255583,473912.364991,473912.888908,met,0.458376
b7,L2,66,473914.255508,473914.395425,473914.451252,met,0.002942
b7,L1,99,473914.255583,473914.395439,473914.451252,met,0.002476
b7,L1,100,473916.255583,473916.357320,473916.402373,met,0.002018
b7,L2,67,473917.255508,473917.368992,473917.414038,met,0.001067
b7,L1,101,473918.255583,473918.393262,473918.434091,met,0.001385
b7,L2,68,473920.255508,473920.361124,473920.414804,met,0.003385
b7,L1,102,473920.255583,473920.361122,473920.414824,met,0.003115
b7,L1,103,473922.255583,473922.388120,473922.658145,met,0.219798
b7,L2,69,473923.255508,473923.364241,473923.437096,met,0.001177
b7,L1,104,473924.255583,473924.404864,473924.460623,met,0.001490
b7,L2,70,473926.255508,473926.359785,473926.416056,met,0.001284
b7,L1,105,473926.255583,473926.376292,473926.432343,met,0.003557
b7,L1,106,473928.255583,473928.406655,473928.466084,met,0.003505
b7,L2,71,473929.255508,473929.403003,473929.456581,met,0.001403
b7,L1,107,473930.255583,473930.407493,473930.480205,met,0.003547
b7,L2,72,473932.255508,473932.363890,473932.416921,met,0.001371
b7,L1,108,473932.255583,473932.402483,473932.519648,met,0.062329
b7,L1,109,473934.255583,473934.361937,473934.409747,met,0.001237
b7,L2,73,473935.255508,473935.343855,473935.384307,met,0.001108
b7,L1,110,473936.255583,473936.350255,473936.395644,met,0.002889
b7,L2,74,473938.255508,473938.346127,473938.394231,met,0.001174
b7,L1,111,473938.255583,473938.346074,473938.396851,met,0.004349
b7,L1,112,473940.255583,473940.336477,473940.379581,met,0.001448
b7,L2,75,473941.255508,473941.352120,473941.395823,met,0.001174
b7,L1,113,473942.255583,473942.325245,473942.371172,met,0.002955
b7,L1,114,473944.255583,473944.324719,473944.371265,met,0.003333
b7,L2,76,473944.255508,473944.384499,473944.426067,met,0.001127
b7,L1,115,473946.255583,473946.373751,473946.412805,met,0.001167
b7,L2,77,473947.255508,473947.393466,473947.435047,met,0.001082
b7,L1,116,473948.255583,473948.394155,473948.436129,met,0.002918
b7,L2,78,473950.255508,473950.344728,473950.392001,met,0.001115
b7,L1,117,473950.255583,473950.344650,473950.394152,met,0.003711
b7,L1,118,473952.255583,473952.386703,473953.096619,missed,0.641584
b7,L2,79,473953.255508,473953.389265,473953.893249,met,0.444264
b7,L1,119,473954.255583,473954.445289,473954.493001,met,0.003633
b7,L1,120,473956.255583,473956.418386,473956.460067,met,0.001306
b7,L2,80,473956.255508,473956.456176,473956.499546,met,0.001126
b7,L1,121,473958.255583,473958.473022,473958.517397,met,0.002900
b7,L2,81,473959.255508,473959.335637,473959.378005,met,0.001181
b7,L1,122,473960.255583,473960.335150,473960.379829,met,0.003200
b7,L1,123,473962.255583,473962.411798,473962.460992,met,0.001370
b7,L2,82,473962.255508,473962.411756,473962.461047,met,0.001849
b7,L1,124,473964.255583,473964.335076,473964.379426,met,0.002957
b7,L2,83,473965.255508,473965.478168,473965.521142,met,0.001184
b7,L1,125,473966.255583,473966.384466,473966.429848,met,0.003340
b7,L1,126,473968.255583,473968.337504,473968.378742,met,0.001264
b7,L2,84,473968.255508,473968.405232,473968.444629,met,0.001052
b7,L1,127,473970.255583,473970.427444,473970.471446,met,0.001297
b7,L2,85,473971.255508,473971.351939,473971.393632,met,0.001132
b7,L1,128,473972.255583,473972.360244,473972.404300,met,0.003256
b7,L1,129,473974.255583,473974.329139,473974.372972,met,0.003077
b7,L2,86,473974.255508,473974.457396,473974.498139,met,0.001064
b7,L1,130,473976.255583,473976.327486,473976.371903,met,0.003002
b7,L2,87,473977.255508,473977.388228,473977.430484,met,0.001171
b7,L1,131,473978.255583,473978.436400,473978.481271,met,0.003271
b7,L2,88,473980.255508,473980.353500,473980.402719,met,0.003544
b7,L1,132,473980.255583,473980.357271,473980.402777,met,0.003097
b7,L1,133,473982.255583,473982.469569,473982.522636,met,0.012179
b7,L2,89,473983.255508,473983.445383,473983.486480,met,0.001143
b7,L1,134,473984.255583,473984.377290,473984.891383,met,0.457419
b7,L2,90,473986.255508,473986.327369,473986.372025,met,0.001078
b7,L1,135,473986.255583,473986.390105,473986.432403,met,0.001378
b7,L1,136,473988.255583,473988.420749,473988.462957,met,0.001227
b7,L2,91,473989.255508,473989.449801,473989.492968,met,0.001180
b7,L1,137,473990.255583,473990.421600,473990.465835,met,0.002290
b7,L2,92,473992.255508,473992.353852,473992.401452,met,0.001290
b7,L1,138,473992.255583,473992.362406,473992.411736,met,0.003092
b7,L1,139,473994.255583,473994.335363,473994.412535,met,0.002567
b7,L2,93,473995.255508,473995.480163,473995.544514,met,0.001191
b7,L1,140,473996.255583,473996.457815,473996.505405,met,0.002817
b7,L2,94,473998.255508,473998.439799,473998.508427,met,0.001102
b7,L1,141,473998.255583,473998.464720,473998.539340,met,0.004461
b7,L1,142,474000.255583,474000.494766,474000.561405,met,0.002608
b7,L2,95,474001.255508,474001.398004,474001.464232,met,0.001162
b7,L1,143,474002.255583,474002.466633,474002.522547,met,0.001291
b7,L1,144,474004.255583,474004.398770,474004.447855,met,0.004383
b7,L2,96,474004.255508,474004.481836,474004.531365,met,0.001284
b7,L1,145,474006.255583,474006.352477,474006.394892,met,0.003071
b7,L2,97,474007.255508,474007.478889,474007.521255,met,0.001182
b7,L1,146,474008.255583,474008.428174,474008.471764,met,0.001296
b7,L2,98,474010.255508,474010.329387,474010.379837,met,0.001341
b7,L1,147,474010.255583,474010.329379,474010.381877,met,0.004241
b7,L1,148,474012.255583,474012.453174,474012.498314,met,0.002808
b7,L2,99,474013.255508,474013.462452,474013.504935,met,0.001113
b7,L1,149,474014.255583,474014.470825,474014.515131,met,0.001300
b8,L1,0,474014.937370,474015.008644,474015.723701,missed,0.640250
b8,L2,0,474014.937474,474015.008712,474016.187358,met,1.114536
b8,L1,1,474016.937370,474017.095494,474017.170299,met,0.032633
b8,L2,1,474017.937474,474018.011110,474018.052260,met,0.001140
b8,L1,2,474018.937370,474019.051748,474019.104679,met,0.006396
b8,L1,3,474020.937370,474021.013131,474021.055477,met,0.001287
b8,L2,2,474020.937474,474021.106563,474021.180255,met,0.033498
b8,L1,4,474022.937370,474023.093043,474023.139484,met,0.003256
b8,L2,3,474023.937474,474024.142106,474024.204619,met,0.018581
b8,L1,5,474024.937370,474025.088032,474025.133549,met,0.002041
b8,L2,4,474026.937474,474027.121392,474027.164920,met,0.001160
b8,L1,6,474026.937370,474027.133840,474027.215390,met,0.036802
b8,L1,7,474028.937370,474029.155475,474029.216604,met,0.016433
